EntrezGeneID	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
244585	215	194	215	188	222	198	186	176	87	102	63	59
26383	2384	2380	2817	2547	1939	1753	1796	1840	1519	1278	924	879
320798	0	0	0	0	0	0	0	1	0	0	0	0
16373	1921	1799	1948	1868	1036	1115	5050	6582	5704	5261	1229	822
71296	215	201	250	204	136	196	274	334	384	351	132	123
54352	1189	1128	1129	1058	665	703	1561	1812	1822	1686	336	306
64379	9	4	9	1	3	3	6	11	12	9	2	3
17390	5661	11971	4646	2978	1619	1802	86	165	78	50	61	81
270084	224	247	219	169	130	167	65	79	66	39	38	36
69543	5	5	10	4	1	2	0	0	1	0	0	0
20538	56	95	100	98	34	47	0	3	3	2	0	0
244595	1	0	1	2	0	0	0	1	0	0	0	0
382044	0	0	0	0	0	0	0	0	0	0	0	0
13884	0	0	0	0	0	0	0	0	0	0	0	0
104158	3	3	0	2	2	2	0	3	10	4	6	25
13897	0	0	0	0	0	0	0	0	0	0	0	0
234564	0	0	0	0	0	0	0	0	0	0	0	0
12623	0	0	0	0	0	0	0	0	0	0	0	0
75704	0	0	0	0	0	0	0	0	0	0	0	0
67935	1	0	0	0	1	1	0	0	0	0	1	0
14681	56	65	50	65	101	81	42	41	18	21	27	21
75809	0	0	0	0	0	0	0	0	0	0	0	1
23802	2639	2417	2975	2605	2349	2189	2476	2604	2177	1993	1371	1374
100861639	0	0	0	0	0	0	0	0	0	0	0	0
68219	269	220	252	187	132	144	300	287	240	196	53	64
100861643	0	0	0	0	0	0	0	0	0	0	0	0
270086	678	638	678	530	466	429	989	953	1098	1181	699	769
67378	322	395	358	352	415	415	338	343	107	107	47	50
17752	2	4	1	0	2	1	2	2	0	0	1	0
17751	1	2	1	0	2	0	2	2	0	2	0	0
17750	67947	72583	63621	69489	49187	40597	27276	30741	31952	30278	21305	17621
17748	58537	60881	64477	64852	48059	42478	25387	27646	28759	26844	24241	20302
71805	1015	789	1133	862	655	561	876	933	732	479	304	314
723956	0	0	0	0	0	0	0	0	0	0	0	0
20497	12	3	2	2	4	2	0	4	0	0	0	0
64209	4037	3136	2478	1919	1728	1724	1019	1299	1051	567	944	535
320377	10	1	3	7	4	5	3	6	1	3	1	3
434341	849	955	1741	1533	699	374	264	340	495	409	119	60
234577	372	417	520	383	395	364	36	45	68	75	10	15
102122	609	487	455	378	416	479	661	624	580	457	363	355
67610	781	776	809	641	664	525	546	608	508	421	277	267
107566	811	711	836	741	745	680	1091	1014	555	502	291	310
67801	18	17	8	6	7	7	64	97	2	3	11	8
20299	2	0	14	6	5	5	1	7	6	3	0	0
20312	10529	8042	10107	7844	8436	8343	6387	6104	2197	1690	523	533
100861664	1	1	1	0	0	0	3	1	0	1	0	0
20295	17	6	13	14	12	15	13	13	8	1	1	4
109006	445	397	422	375	337	315	547	609	718	601	498	561
67914	368	329	386	375	381	443	544	610	907	731	1261	1311
20021	395	294	364	348	339	306	296	333	229	171	161	216
114255	450	406	286	262	408	371	315	371	184	145	184	242
234582	337	273	382	381	427	435	121	126	46	46	13	23
382045	1	6	2	1	1	4	1	2	0	0	0	4
14766	9822	9141	13201	15214	13334	12047	1362	1665	1226	978	595	664
54672	177	205	131	184	166	111	130	230	137	142	10	14
330830	27	19	9	18	20	15	0	2	0	0	0	1
74187	471	285	303	267	286	322	367	402	231	226	164	163
16582	1616	1168	1623	1577	1328	1128	1319	1216	609	791	111	108
333329	16	59	10	18	9	14	42	78	17	59	6	8
73407	6	5	4	4	3	4	1	1	0	3	1	2
79233	481	405	352	257	330	359	478	613	416	379	128	142
101985	418	356	291	312	375	336	534	640	383	385	381	434
17388	550	409	757	556	625	654	6325	4958	1732	2004	384	414
14894	813	708	745	645	582	670	1105	1102	682	687	387	407
13000	976	1062	1161	968	674	601	1253	1352	1111	1101	383	413
244608	3	3	5	0	1	3	14	17	0	1	1	0
70993	0	0	0	0	0	0	0	0	0	0	0	0
78833	57	39	33	19	14	34	68	67	36	31	43	46
234593	632	542	495	431	558	589	23	39	9	5	8	3
66083	326	266	207	217	189	165	401	407	314	231	209	238
234594	4479	4199	3776	2968	2817	2787	5247	5241	4950	4222	2399	2443
319960	25	43	27	19	24	11	17	20	20	12	5	6
100041953	1427	1244	1064	888	689	677	844	887	665	555	401	454
234595	278	198	190	203	247	301	241	295	254	370	164	175
14719	1437	1352	2039	1749	1403	1225	1281	1427	1854	1593	998	933
100499527	0	0	0	0	0	0	0	0	0	0	0	0
12564	0	0	1	0	0	0	0	0	1	20	1	0
234624	0	0	0	0	0	0	0	0	0	0	0	0
100042069	6279	4698	3640	2779	1763	1868	5301	5226	3214	2385	988	963
100504084	283	233	231	186	221	200	239	251	290	254	159	172
12552	189	202	325	222	441	389	13	17	3	3	2	2
100504119	0	0	0	0	0	0	0	0	0	0	0	0
71058	0	0	0	0	0	0	0	0	0	0	0	0
12562	1104	1696	597	620	537	586	225	408	100	65	57	65
100861701	0	4	0	0	0	0	1	0	0	0	0	0
65115	1	13	2	1	3	1	0	0	0	2	0	0
57813	175	118	89	78	99	121	338	379	130	144	145	174
75458	71	73	79	75	75	67	111	121	51	39	47	36
320206	36	21	19	14	22	12	79	63	38	35	11	11
73381	11	2	2	7	2	3	3	5	7	1	12	18
100504164	0	0	0	0	1	0	0	0	0	0	1	2
75502	1	0	1	0	0	0	0	0	0	0	1	0
68119	679	851	835	721	990	881	422	568	405	467	59	61
97487	1023	998	789	665	855	726	1775	1921	1329	1056	1196	1160
234663	2448	2080	2136	2255	3303	2800	1762	1997	1383	1315	668	625
320022	18	22	20	48	28	33	30	38	7	10	8	4
234664	775	650	843	805	924	832	853	876	637	548	251	306
12354	34	46	16	13	11	23	15	15	7	5	4	1
628007	86	79	88	65	54	49	110	120	109	110	71	64
382051	204	110	74	45	148	158	92	82	28	14	158	162
12556	0	0	0	0	1	0	0	2	0	0	0	0
56437	955	950	415	350	270	230	496	512	274	267	18	11
68523	490	395	441	398	400	360	529	553	305	305	149	167
102022	0	0	0	0	0	0	0	0	0	0	0	0
442809	0	0	0	0	0	0	0	0	0	0	0	0
234669	3	7	3	1	1	1	0	1	1	0	0	0
234671	0	0	2	0	0	0	2	1	0	0	0	0
667754	0	0	0	0	0	0	0	0	0	0	0	0
234673	5	10	48	29	8	16	0	2	0	0	0	0
71903	0	0	2	2	5	2	0	0	0	0	0	0
72361	26	40	14	7	14	9	7	8	1	1	1	1
436059	0	0	0	0	0	0	0	0	0	0	0	0
382053	0	0	0	0	0	0	0	1	0	0	0	0
13909	0	0	0	0	0	0	1	1	0	0	0	0
234677	0	0	0	0	0	0	0	1	0	0	0	0
12400	1707	1882	1668	1360	746	605	2239	2139	1188	983	464	376
234678	560	486	431	334	284	296	485	506	279	228	165	144
97440	40	39	37	25	37	42	6	7	5	3	2	5
71609	139	91	126	111	134	141	216	255	142	135	71	99
50788	42	47	30	27	30	35	74	60	41	36	26	27
26386	50	57	38	64	49	59	16	35	27	40	43	67
78688	8	11	12	25	21	25	45	57	14	7	16	14
74356	115	82	84	64	53	71	153	202	180	152	36	42
277978	20	34	24	22	20	38	11	14	4	5	3	4
100504307	8	10	4	3	6	6	6	7	6	2	2	4
104394	955	826	929	720	539	507	1164	1286	865	877	419	421
234683	522	557	455	511	562	576	1027	1234	642	708	282	281
723841	0	0	0	0	0	0	0	1	0	0	0	0
234684	14	7	13	19	15	13	35	15	25	15	9	8
66320	472	401	495	418	384	338	858	803	914	878	747	689
234686	473	368	391	408	356	344	1796	1682	1638	1579	464	452
277973	129	129	328	244	135	108	893	933	465	445	186	205
102075	11	10	62	40	32	19	200	174	91	88	17	17
279499	1	2	2	0	4	2	4	11	2	4	3	3
270091	23	18	48	41	63	55	112	207	13	20	18	25
67971	2801	1758	1070	1639	7490	6801	691	661	77	102	74	70
70796	792	593	663	643	590	706	854	874	382	348	175	196
15484	31	7	10	7	5	9	45	39	120	163	17	6
11972	1136	1238	1432	1458	1327	1252	1165	1300	1944	2156	1608	1600
11604	0	1	0	1	0	0	5	0	0	1	0	0
667846	21	4	11	7	3	5	8	8	14	6	6	2
75687	1086	1005	1102	1062	849	755	623	654	312	355	155	186
100316712	0	0	0	0	0	0	0	0	0	0	0	0
546100	37	47	48	49	33	18	25	26	6	7	4	3
13018	1905	1548	1523	1243	1394	1341	1610	1712	1227	993	794	755
234695	66	40	41	49	32	43	92	127	152	102	18	23
497652	538	478	471	422	341	394	531	605	520	414	265	304
56513	76	65	63	40	41	50	77	73	45	61	50	47
102124	161	127	112	103	99	110	110	123	84	73	55	41
71046	7	1	7	12	9	4	1	3	7	6	2	0
70575	188	191	252	206	190	148	307	295	324	351	375	465
74334	967	797	775	678	621	745	1110	1268	1113	1034	551	544
72236	9	6	1	2	3	4	4	6	2	3	0	0
320394	204	206	151	135	90	78	413	529	461	375	109	117
59016	336	285	263	218	231	304	345	340	294	251	96	114
68051	245	162	189	128	137	102	165	149	89	80	45	49
100504368	4	5	3	2	2	2	8	5	3	1	2	1
234699	1519	1272	1117	1115	890	1020	1425	1568	993	986	544	640
234700	6	13	3	3	3	3	5	9	4	0	1	0
244631	370	329	328	314	292	361	441	527	254	206	226	214
109660	13	6	10	7	10	15	8	8	5	4	3	4
19171	512	326	406	275	199	157	711	646	795	456	222	198
16816	83	69	40	51	54	62	0	7	2	4	3	0
20498	1812	1797	1926	1857	2002	1849	79	138	83	147	51	24
71854	0	0	0	0	1	2	1	15	0	0	0	0
319446	4	5	1	0	0	0	27	232	10	7	2	0
71986	66	47	71	45	30	41	202	283	110	77	55	60
66369	140	84	126	107	98	110	170	291	96	64	92	87
18021	1501	1198	1250	1115	1265	1338	1535	1641	1344	1179	818	839
77411	460	405	324	207	102	99	1492	1803	1767	1685	703	817
69771	47	44	45	19	22	37	215	251	120	140	142	171
192654	132	79	77	68	76	103	60	68	162	250	528	636
100861797	0	0	0	0	0	0	0	1	0	0	0	0
330836	1602	1473	1577	1227	681	649	877	824	846	836	646	649
66432	2052	1712	1732	1390	1075	1059	1219	1221	935	841	359	410
214572	602	398	471	343	260	227	628	641	556	403	325	334
58994	15	24	8	5	7	6	7	12	7	3	5	4
100038487	0	1	0	0	2	0	0	2	0	0	0	0
68163	0	0	0	0	0	0	0	0	0	0	0	0
22751	207	160	208	206	247	240	161	182	54	62	20	33
330837	0	0	2	0	3	3	0	0	0	0	0	0
12560	7470	6698	10138	9763	10360	9555	51	66	66	65	41	27
68692	9	6	5	11	15	16	0	1	1	1	0	1
12550	5333	6657	7146	7026	2841	2578	16127	18994	14131	13893	2144	1904
100504495	0	0	0	0	0	0	0	0	0	0	0	0
272538	318	256	341	311	316	236	294	301	384	320	155	174
15118	82	116	186	156	224	185	66	61	39	24	11	12
214987	1322	1220	1235	1084	1125	1139	1916	2163	1700	1296	749	763
21771	1601	1525	1832	1477	780	660	1468	1599	1219	1151	365	334
20650	2707	3436	4869	5015	3476	3055	1714	1453	1412	1184	282	284
116733	783	628	716	598	799	686	895	1006	724	746	572	527
68023	331	289	273	211	235	236	408	393	476	319	345	395
97484	320	296	223	206	202	254	417	450	332	314	348	334
66164	1119	1201	1059	888	444	420	910	835	615	553	259	281
66269	1	1	1	1	0	2	0	0	1	2	0	3
21750	466	416	290	269	251	254	409	480	286	251	145	163
667847	57	63	68	62	30	22	68	66	48	36	23	20
66427	1617	1429	1814	1542	1994	1850	1374	1389	2897	2446	5349	6335
54446	9274	9531	12373	11232	8772	7085	6068	6438	5623	5698	1872	1902
18104	296	309	722	930	1234	1133	461	485	16	14	58	45
67619	1106	1081	1274	975	408	397	1062	1029	852	762	255	243
66894	2659	1782	1427	1729	2350	2667	1222	1426	910	820	466	494
387158	4	4	1	2	3	0	1	1	0	0	1	0
17463	2101	1806	2347	2116	1913	1734	2015	2144	2351	1889	1205	1287
109215	0	0	0	1	0	0	0	0	0	0	0	0
11906	540	394	224	195	185	243	816	822	682	679	579	642
100526511	0	0	0	0	0	0	0	0	0	0	0	0
628686	0	0	0	0	0	0	0	0	0	0	0	0
384864	262	249	220	161	140	137	275	307	307	232	184	181
56523	0	0	0	1	0	0	0	1	0	1	0	0
64340	1588	1298	1232	925	840	919	1631	1633	1532	1384	764	796
234723	60	36	32	42	72	71	71	101	82	53	69	59
15439	76	81	14	6	4	5	4617	4733	179	164	51	49
56749	352	260	326	233	185	191	444	463	666	611	1052	974
244646	108	82	88	67	76	55	74	72	23	37	18	16
71955	3735	3904	3838	3279	2829	2552	4915	5576	5390	5538	1730	1544
75871	787	671	613	500	432	468	675	752	644	649	250	287
52335	1405	1474	1568	1457	1527	1403	1440	1596	1003	833	458	431
11765	2989	2932	3192	2554	2206	1979	3461	3782	3897	3704	2377	2452
100217432	9	7	5	5	3	4	6	5	12	8	8	7
244650	954	969	737	493	483	472	704	767	563	546	292	286
73608	100	102	95	55	60	63	781	873	978	944	705	737
234724	0	2	0	0	0	0	14	23	3	6	10	28
26887	0	0	0	0	0	1	0	1	0	0	0	0
234725	243	240	158	119	136	141	482	553	299	254	461	733
12308	0	0	0	0	1	0	0	0	0	0	0	0
234728	162	164	88	71	43	38	243	210	96	79	79	42
244653	0	0	0	0	2	1	1	0	2	1	0	0
100861869	0	0	0	0	0	0	0	0	0	0	0	0
234729	1033	701	745	662	711	674	805	810	1030	861	822	872
244654	2255	1513	1976	2117	3643	3302	2079	2433	1773	877	475	380
76527	230	218	183	227	264	253	87	46	128	161	247	244
101943	4874	4510	4406	3605	2498	2225	4868	4461	3240	2930	1563	1486
100217465	1	4	0	0	0	1	0	0	0	0	0	0
102339	681	638	540	569	782	803	852	1021	897	851	801	826
234730	325	212	317	254	359	376	327	324	317	289	195	209
20444	671	548	694	726	1285	1243	28	31	16	15	13	9
13680	1068	974	1037	912	926	929	1007	1035	984	656	519	540
234733	524	424	568	587	649	600	593	592	318	317	325	332
100628592	0	0	0	0	0	0	0	1	0	0	0	0
234734	2913	2595	2764	2077	2350	2128	1964	2369	3909	2548	2248	1988
72544	297	277	176	164	96	86	269	244	163	89	64	66
353287	0	0	0	0	0	0	0	0	0	0	0	0
319518	224	195	240	260	286	286	208	222	235	209	153	172
434350	46	25	56	41	44	46	50	46	50	31	30	32
20340	3287	3022	2793	2836	2914	3005	2953	3028	1556	1396	902	897
100504655	0	0	0	2	0	0	0	0	0	0	0	0
234736	419	381	265	199	189	198	919	1032	685	604	262	241
547023	2843	3232	2652	2352	1322	1219	4262	4221	3838	3271	1346	1325
74568	69	92	91	64	61	27	286	293	309	227	423	408
338521	6	6	3	0	0	0	5	18	4	4	4	2
319481	670	737	890	613	451	410	1060	1212	1982	1377	360	373
170737	2440	2301	2573	2032	1383	1430	3975	4101	3404	2714	737	737
52815	202	217	195	196	233	243	1360	1318	391	493	446	404
22640	335	328	327	280	175	152	400	396	204	154	168	178
66473	7	1	15	9	11	6	0	1	0	1	1	1
100861890	0	0	0	0	0	0	0	0	0	0	0	0
12927	3507	4205	8480	8437	3844	3382	2710	3744	4368	3839	1053	1286
23837	1674	1400	1576	1401	1185	1058	1822	1842	1618	1336	803	760
66817	157	232	186	171	119	83	234	323	298	232	165	132
56773	11	20	0	3	9	7	14	7	2	2	2	2
234740	283	235	194	141	228	240	184	169	48	49	30	14
93739	767	732	791	778	794	754	1036	1091	874	937	677	594
30947	33	42	38	37	33	34	68	79	44	50	30	52
85305	2453	2086	2399	1912	1455	1271	3053	2971	2609	2125	1453	1407
57321	398	362	375	285	258	298	344	412	326	279	172	192
627828	1109	1018	1135	1013	717	599	1067	1016	784	678	393	322
170571	30	15	17	50	44	50	2	1	0	0	0	0
791378	0	0	0	0	0	0	1	0	0	0	17	31
270096	582	428	369	323	340	410	327	387	309	190	177	167
668110	4	4	5	2	1	3	1	0	2	3	0	1
208936	6301	5133	4827	2091	629	890	10	18	25	9	0	1
67528	53	38	41	41	68	99	83	146	44	63	61	66
270097	8	9	9	13	2	5	0	2	0	0	0	1
71122	5	2	5	13	4	9	0	0	0	0	2	0
100504738	0	0	0	0	0	0	0	0	0	0	0	0
403395	0	0	0	0	0	0	0	0	0	0	0	0
80707	264	267	282	267	205	187	333	311	245	288	138	121
17132	510	533	289	235	348	410	24	32	12	8	6	6
75465	0	0	0	0	0	0	4	2	0	0	0	0
75796	89	89	69	58	47	38	91	115	147	184	188	194
78213	0	0	0	0	0	0	0	0	0	0	0	0
66531	72	72	84	91	83	52	136	126	125	111	204	158
72155	143	129	148	98	49	27	180	160	160	67	114	129
234776	289	267	271	204	126	123	734	792	927	809	542	577
69528	37	15	14	10	10	10	40	61	28	22	20	15
68133	351	322	358	238	169	170	368	358	632	453	610	641
76645	3	1	0	0	0	0	4	4	0	0	1	1
63857	11	19	19	12	21	15	14	18	2	4	2	2
209239	171	149	186	178	170	129	137	150	133	108	58	54
100504395	136	153	111	119	141	87	96	139	48	33	28	37
74440	2529	2948	3219	2600	1985	2033	1697	2010	1284	1163	570	553
234779	163	182	67	89	44	57	1087	1187	524	691	389	369
74032	50	25	23	33	22	23	330	356	265	294	284	382
15486	0	0	0	1	0	0	3	6	8	10	2	0
68533	206	141	152	152	107	110	235	259	242	206	148	188
100504406	0	0	1	1	0	2	3	5	1	1	0	0
12554	1631	1747	5544	4735	5754	5178	127	149	41	40	34	47
68196	1845	1778	2399	2283	2145	1811	1865	1841	1790	1764	1280	1154
56690	105	69	68	75	109	122	164	211	315	357	211	186
71839	2168	4117	3727	4181	2505	1950	2021	2895	3611	4003	2441	2680
117148	17	24	8	11	10	9	4	7	2	8	1	1
234788	1	6	2	1	0	1	0	0	0	0	0	0
56453	4129	3710	3452	3313	3294	3556	2949	3059	1994	1645	1067	986
72552	141	131	151	82	85	90	339	418	374	375	183	154
68270	2	5	1	3	0	4	1	1	1	0	1	0
21341	222	210	175	125	68	100	328	387	183	173	81	93
628061	50	74	58	53	37	35	101	83	78	62	30	27
75773	0	0	0	0	0	0	0	0	0	0	0	0
66733	0	0	0	2	0	1	0	0	0	1	0	0
67866	15	28	6	9	11	9	0	0	1	3	21	23
69047	531	573	326	416	476	511	882	1352	3594	4077	9343	12393
74347	275	374	155	177	203	196	167	168	80	93	104	80
72042	13320	13459	18455	19686	10572	9111	1510	2000	875	768	707	791
234796	102	98	82	93	66	100	116	159	57	40	45	52
22224	2396	2311	3281	2463	1347	1161	2492	2771	2389	2056	687	680
78892	25339	34682	25674	19873	11474	9977	2531	4138	806	517	3777	5181
102193	394	309	367	299	354	448	615	737	499	455	340	426
234797	63	105	99	49	52	47	525	905	706	549	621	780
436062	3	0	0	0	0	0	0	0	0	0	5	0
382034	1940	1317	841	702	387	408	3146	3817	3137	3151	821	862
272551	304	267	222	203	148	140	419	417	323	144	258	218
100038388	4	11	5	10	10	12	23	21	6	11	1	2
68918	58	58	140	187	196	148	23	26	48	21	13	4
18117	715	623	663	619	644	539	632	656	540	398	330	306
12857	4615	4815	6166	6017	4127	3549	8019	7993	11247	10427	6335	6078
15900	267	327	196	126	94	72	133	189	47	18	8	10
100503115	1	1	0	0	0	0	1	1	0	0	0	0
68790	2	2	4	2	3	0	0	1	0	0	0	0
15227	77	50	57	59	66	54	1	4	1	0	0	0
234814	105	117	137	150	106	119	337	443	385	348	235	271
14234	43	40	20	13	6	7	7	7	4	1	1	0
14241	1	1	0	1	0	0	0	0	0	0	0	0
76405	0	1	1	0	0	2	3	3	0	0	0	2
72259	0	1	0	0	1	1	0	2	0	0	0	1
76454	289	166	182	184	270	303	411	475	272	286	223	245
67443	5898	5921	4172	4149	4772	4446	3659	4284	3374	3872	2359	2240
142682	2966	2647	1896	1604	1924	2000	2480	2549	1571	1479	615	669
57340	25	6	12	6	23	16	8	18	18	13	13	10
234825	392	362	343	313	188	212	401	459	285	236	179	209
100504526	3	1	1	0	2	0	0	1	0	0	0	0
20539	7736	6377	7982	7947	3361	3105	2256	2333	7126	5788	5984	6370
407789	0	2	0	1	0	1	1	3	1	4	0	1
12352	0	0	1	0	0	0	0	0	0	0	0	0
53325	373	438	558	466	440	396	300	362	217	242	221	211
195209	66	61	211	351	116	100	168	90	13	13	6	14
22761	660	400	533	368	326	312	353	418	286	246	131	165
170732	0	0	4	2	0	1	2	0	0	2	0	0
76014	1803	1530	1520	1240	943	1018	1918	1938	1953	1723	653	629
234836	14	19	3	4	1	10	42	37	10	33	21	46
13057	638	583	583	400	220	217	1495	1375	2742	2833	606	546
192156	259	216	215	127	200	203	401	396	756	602	1034	1177
100689703	566	505	779	410	299	343	499	426	545	625	216	217
319574	1	1	1	0	0	0	1	1	3	4	0	0
30927	75	90	49	10	16	2	67	67	38	54	23	28
68718	612	695	678	567	588	534	512	603	634	498	341	345
66965	966	957	1156	842	483	458	1015	1159	1013	900	271	274
234839	1717	1803	1566	1406	837	757	6370	6648	4349	4043	4190	5225
67177	637	644	402	309	130	122	969	929	867	425	385	358
11821	1025	971	1241	946	526	471	1205	1235	860	635	283	273
50917	113	119	105	111	74	69	267	327	338	364	627	605
59005	253	234	329	388	306	295	378	379	332	339	381	403
382035	2	0	1	0	0	0	0	0	0	0	0	1
12398	78	113	32	23	39	38	26	46	37	27	46	50
319463	0	0	0	0	0	0	0	0	0	0	1	0
382036	0	0	0	0	0	0	19	34	22	21	38	27
257633	191	141	171	178	130	118	364	364	456	475	355	371
12555	1	2	3	1	2	2	6	5	0	0	1	0
77087	6145	6234	5614	5210	5079	4957	4066	4898	4330	3955	1474	1533
100503178	96	89	99	81	95	126	134	148	87	65	79	73
234847	1030	790	994	981	965	1039	1123	1209	930	827	788	803
100861897	4	7	4	0	1	2	4	3	3	0	0	0
270106	121	120	112	103	55	60	97	99	55	51	24	23
100302565	16	7	21	15	6	8	7	8	7	10	2	3
102278	6	10	11	10	14	18	9	15	19	9	0	2
57429	19	52	46	53	29	19	97	129	4	4	3	3
13479	34	43	151	328	220	144	22	39	18	10	10	7
234852	1139	990	954	991	995	956	1998	2259	1784	1519	843	862
320869	12	8	5	2	5	4	7	7	3	1	1	1
234854	375	320	372	365	261	289	501	492	300	275	114	117
78779	59	36	26	24	37	52	55	60	47	22	25	37
71186	14	12	23	16	12	8	10	27	11	9	6	8
72325	543	431	455	436	472	508	473	513	428	362	230	278
57247	710	478	439	353	377	399	510	664	634	490	291	341
14087	178	183	163	97	15	20	492	514	378	273	323	272
234857	70	38	30	17	23	25	65	121	66	76	13	10
66855	4942	4828	4768	4692	4224	4114	6476	7475	6664	6633	3785	3812
17199	0	1	1	4	3	2	2	0	0	0	0	0
22152	80	63	22	22	25	23	4	5	7	3	1	1
23854	845	674	542	553	564	531	658	634	891	917	759	808
114896	983	899	1049	975	798	774	1108	1324	1564	1484	1656	1679
72185	59	52	30	37	23	25	49	58	33	39	28	27
104346	362	257	237	211	239	259	494	625	314	299	130	159
100861471	0	0	0	0	0	0	1	0	0	0	0	0
100861472	0	0	0	0	0	0	1	0	0	0	0	0
100861473	0	0	0	0	0	0	0	0	0	0	0	0
100861474	1	0	0	0	1	1	3	2	0	0	5	5
100861475	0	0	0	0	0	0	0	0	0	0	0	0
100861477	0	0	0	0	0	0	0	0	0	0	0	0
100861478	0	0	0	0	0	0	0	0	0	0	0	0
100861479	0	0	0	0	0	0	0	0	0	0	0	0
100861480	0	0	0	0	0	0	0	0	0	0	0	0
100861481	0	0	0	0	0	0	0	0	0	0	0	0
100861482	0	0	0	0	0	0	0	0	0	0	0	0
100861483	0	0	0	0	0	0	0	0	0	0	0	0
100861484	0	0	0	0	0	0	0	0	0	0	0	0
100861486	0	0	0	0	0	0	0	0	0	0	0	0
100861487	0	0	0	0	0	0	0	0	0	0	0	0
100861488	0	0	0	0	0	0	0	0	0	0	0	0
100861489	0	0	0	0	0	0	0	0	0	0	0	0
100861490	0	0	0	0	0	0	0	0	0	0	0	0
19804	0	0	0	0	0	0	0	0	0	0	0	0
100861491	0	0	0	0	0	0	0	0	0	0	0	0
100861492	0	0	0	0	0	0	0	0	0	0	0	0
100861493	0	0	0	0	0	0	0	0	0	0	0	0
100861494	0	0	0	0	0	0	0	0	0	0	0	0
100861495	0	0	0	0	0	0	0	0	0	0	0	0
100861496	0	0	0	0	0	0	0	0	0	0	0	0
100861497	0	0	0	0	0	0	0	0	0	0	0	0
100861498	0	0	0	0	0	0	0	0	0	0	0	0
100861499	0	0	0	0	0	0	0	0	0	0	0	0
100861500	0	0	0	0	0	0	0	0	0	0	0	0
100861501	0	0	0	0	0	0	0	0	0	0	0	0
100861502	0	0	0	0	0	0	0	0	0	0	0	0
100861503	0	0	0	0	0	0	0	0	0	0	0	0
100503230	13	6	3	7	1	1	44	40	30	38	11	7
69581	2508	3042	3353	3157	2484	1855	6513	7374	7399	7816	3952	3365
234863	5	5	1	5	1	4	10	5	5	11	14	14
19341	287	239	388	410	329	302	698	702	1126	1097	532	588
100043296	139	150	92	90	63	61	186	201	159	134	63	69
73420	135	133	261	244	122	95	121	166	119	114	101	64
11459	17	12	134	305	210	219	57	37	3	9	2	1
234865	662	483	515	357	315	339	809	709	495	360	329	292
56199	396	272	274	260	279	256	630	625	538	430	398	428
100861938	0	0	0	0	0	0	0	0	0	0	0	0
102162	704	717	687	555	338	303	728	746	547	426	168	178
100316819	0	0	0	0	0	0	0	0	0	0	0	0
382038	1402	1395	1517	1116	530	466	1098	1067	918	842	302	288
108148	2443	1915	982	1250	2058	2075	873	869	605	582	540	519
69062	0	0	0	0	0	0	0	0	0	0	0	0
209966	4	7	1	3	1	1	2	2	0	0	0	1
76332	467	369	285	277	284	331	637	760	589	552	313	369
11606	66	110	71	85	32	36	384	585	62	48	114	167
73647	0	0	1	0	1	0	9	14	8	6	1	2
69551	1192	1080	1665	1509	1299	1182	790	884	689	637	180	172
234875	740	628	723	543	557	526	884	988	1408	1058	984	964
68865	81	66	84	69	44	44	166	166	121	110	41	40
69627	117	92	109	119	94	96	72	110	29	25	14	12
330863	0	1	1	1	1	1	3	3	0	0	0	0
66523	556	492	522	502	377	421	576	587	567	491	315	315
14712	1068	941	1121	1070	1177	1190	1321	1285	1283	1034	872	813
102058	103	120	103	86	97	101	235	309	199	157	96	101
244666	436	454	370	306	257	235	490	579	349	374	145	153
112405	843	718	755	686	768	747	569	641	729	685	502	507
53424	1308	1006	1470	1558	1378	1261	1145	1174	920	747	585	549
244667	3	21	12	14	6	4	23	20	38	37	15	10
244668	433	473	380	330	451	420	639	738	999	776	225	225
75930	0	1	0	0	2	1	1	0	0	0	0	0
74393	19	16	4	5	7	11	40	25	12	8	5	8
66566	127	142	162	206	118	178	160	149	129	174	131	89
270109	1	1	1	0	1	1	23	26	5	2	1	3
234878	1078	709	339	245	447	563	416	343	219	203	200	217
16525	1070	1435	2599	2190	1078	951	4440	4456	7081	6743	5441	5368
210027	109	131	16	53	13	11	1973	1600	289	218	393	290
67892	101	95	98	110	89	113	139	162	184	135	127	119
212728	292	236	295	217	145	143	334	310	382	311	210	218
100861955	1	0	1	1	2	1	2	2	4	6	2	8
270110	3649	3971	7113	5846	2910	2924	4223	5658	7112	6264	1967	1743
414091	9	9	24	7	4	10	26	20	34	37	24	17
67952	2989	3191	3544	2982	1897	1756	3289	3260	2897	2479	1009	1058
52202	574	586	482	448	299	259	720	770	529	489	132	165
93742	3417	3444	5142	4386	3136	3026	2364	2441	1935	1457	694	728
628847	0	0	1	1	0	0	1	1	0	0	0	0
18186	388	657	175	200	254	245	116	158	33	112	302	248
100316680	0	0	0	0	0	0	0	0	0	0	0	0
16412	23567	24010	38444	39964	37861	30095	10703	10854	8560	9048	4031	3859
100042659	1	0	1	0	2	1	1	1	3	2	0	1
74703	0	0	0	0	0	0	0	0	0	0	0	0
75453	0	0	0	0	1	0	0	0	0	0	0	0
